submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5866959664316416,2021-03-15,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,0,0,0,0,0,No,Irregularly,0,0,1,1,1,1,0,1,1,0
5535821091569664,2021-03-21,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Distrito Federal,1,0,0,0,0,1,No,There are not enough,0,0,0,1,1,1,0,1,0,1
6292047811313664,2021-03-14,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Carabobo,0,0,0,0,0,0,No,There are not enough,0,0,1,0,1,1,0,1,0,1
4876986882457600,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some secondary school / high school,I am retired,Carabobo,0,1,0,0,0,1,No,Irregularly,1,1,1,0,1,0,0,1,0,1
6502740116373504,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Post-graduate education,I am unable to work due to long-term illness or disability,Carabobo,0,1,0,0,0,1,No,There are not enough,1,1,1,0,1,1,1,1,0,0
6442792556691456,2021-04-04,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Carabobo,0,0,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,1
6391053669367808,2021-04-02,Male,36 to 45 years old,Rural,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,0,No,There are not enough,1,1,1,0,0,1,0,1,0,1
4556482380300288,2021-04-02,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Primary school completed,I am a student,Lara,0,0,0,0,0,1,No,Irregularly,1,0,1,1,0,1,0,1,0,0
6010800451092480,2021-03-30,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,"I work full-time, either as an employee or self-employed",Lara,0,0,0,0,0,1,No,There are enough,0,0,1,1,1,1,0,1,0,0
6716269498990592,2021-03-25,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some university or college,I am a student and I work part-time,Lara,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,1,0
6095419678654464,2021-03-13,Female,16 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am a student,Lara,0,1,0,1,0,1,No,Irregularly,0,0,0,1,1,1,0,1,0,1
5191763693404160,2021-03-23,Female,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Some university or college,"I work full-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,0,0,1,0,0
5344768459800576,2021-05-06,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Lara,0,1,1,0,0,0,No,Irregularly,1,0,0,0,0,1,0,1,0,0
4743973808898048,2021-03-22,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,0,0,0,0,1,No,There are not enough,1,1,1,0,0,0,0,1,0,0
5751881061367808,2021-06-02,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Prefer not to answer,I am a student,Distrito Federal,1,1,1,1,1,1,2 days,Irregularly,0,1,1,1,1,1,1,1,1,0
6147449885556736,2021-03-14,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",Distrito Federal,1,1,0,0,0,1,No,There are enough,0,0,0,0,0,1,0,1,0,1
6474695657652224,2021-03-13,Male,36 to 45 years old,Rural,Prefer not to answer,University or college degree completed,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,0,0,No,Irregularly,1,0,1,1,0,0,0,1,0,0
5461127130775552,2021-03-26,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Distrito Federal,1,1,1,1,0,1,No,Irregularly,1,1,1,1,0,1,0,1,1,1
4789346866823168,2021-03-13,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Distrito Federal,0,1,0,1,0,0,No,There are enough,1,0,1,0,1,0,0,1,0,0
6623759661531136,2021-04-04,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Distrito Federal,1,1,0,0,0,1,No,Irregularly,1,0,0,0,1,1,0,1,0,0
5887333160452096,2021-03-30,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Distrito Federal,1,0,0,0,0,0,No,There are not enough,0,0,0,0,0,0,0,1,0,0
5368083173867520,2021-03-14,Female,16 to 25 years old,Rural,Prefer not to answer,Secondary school/ high school completed,I am a student,Distrito Federal,0,0,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,1,1
5748346760462336,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Distrito Federal,1,1,0,0,1,1,No,Irregularly,1,0,1,1,1,1,1,1,0,0
5578940231188480,2021-03-15,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Distrito Federal,0,0,0,0,0,1,No,Irregularly,1,0,1,1,1,0,0,1,0,0
4811497221128192,2021-03-14,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,0,1,0,1,1,3 days,There are not enough,0,0,0,1,0,1,0,1,0,1
6355843376480256,2021-03-26,Male,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Post-graduate education,"I work full-time, either as an employee or self-employed",Distrito Federal,1,0,0,0,0,1,No,Irregularly,1,1,1,1,1,1,1,1,0,0
6629533720772608,2021-05-03,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),I am a student,Distrito Federal,0,1,0,0,0,1,No,There are enough,1,0,0,1,1,1,0,1,0,0
6668286678007808,2021-03-14,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Portuguesa,1,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,0,0
4693488364158976,2021-03-13,Female,16 to 25 years old,Rural,Prefer not to answer,Some secondary school / high school,I am a student,Barinas,1,1,1,1,0,1,1 day,There are not enough,0,0,1,1,0,1,0,1,0,1
6349362941919232,2021-03-15,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,I am a student and I work part-time,Barinas,0,1,0,0,0,0,No,Irregularly,1,1,1,0,0,1,0,1,0,0
5044289481736192,2021-03-15,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,None of the above,Barinas,0,0,1,0,1,1,No,Irregularly,0,0,1,1,1,1,0,1,0,0
5242990707867648,2021-03-15,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Technical school diploma or degree completed,I am a student and I work part-time,Barinas,0,0,0,0,1,1,No,There are enough,0,0,0,1,1,0,0,1,0,1
5901137940316160,2021-03-23,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Barinas,0,1,1,1,0,1,No,Irregularly,0,1,1,0,1,1,1,1,1,0
4784739356770304,2021-03-21,Male,16 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am unemployed,Trujillo,0,0,0,0,0,1,No,Irregularly,1,1,1,0,1,1,0,1,0,1
4917640224309248,2021-03-14,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,1,1,1,1,1 day,There are enough,1,1,1,1,1,1,1,1,1,1
6750317533462528,2021-03-14,Male,16 to 25 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Post-graduate education,"I work full-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,1,Every day,Irregularly,1,0,1,0,0,0,1,1,0,1
5581298621218816,2021-03-21,Male,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some university or college,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,1,0,0,1,No,Irregularly,0,1,1,1,1,1,1,1,0,1
5455697419698176,2021-03-13,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,I am a student,Anzoátegui,1,0,0,0,0,1,3 days,There are not enough,1,0,1,1,0,1,0,1,1,0
5203634446139392,2021-03-13,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Some university or college,I am a student,Anzoátegui,0,1,1,0,0,1,No,Irregularly,1,1,1,0,1,1,0,1,1,1
6211233706672128,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Trujillo,1,1,1,1,1,1,3 days,Irregularly,1,1,1,1,1,1,1,1,1,1
4605304565399552,2021-03-30,Male,36 to 45 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,1,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,0
6446065338548224,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,I am unemployed,Anzoátegui,0,0,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,0
4760136643248128,2021-04-03,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Anzoátegui,1,1,1,0,0,1,No,There are not enough,1,0,1,1,1,1,1,1,0,0
4832016477716480,2021-03-19,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,0,1,0,1,1,0,1,0,0
4772013498695680,2021-05-14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,1,0,0,1,No,There are enough,0,1,1,1,0,1,0,1,0,0
5643007503368192,2021-03-19,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am doing community or military service,Anzoátegui,0,0,0,0,0,0,No,There are enough,0,0,0,0,0,0,0,1,1,1
6287267361718272,2021-03-27,Female,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,I am retired,Anzoátegui,0,1,0,0,0,1,No,There are not enough,1,0,0,0,0,1,1,1,0,0
6494442306666496,2021-03-13,Female,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student,Anzoátegui,0,1,0,0,0,0,2 days,Irregularly,0,0,0,0,1,0,0,1,0,0
5902217050849280,2021-03-30,Female,36 to 45 years old,Rural,I cannot afford enough food for my family,Primary school completed,"I do housework, fulfilling domestic tasks, looking after children",Anzoátegui,1,1,0,0,1,0,No,Irregularly,1,1,1,0,0,0,0,1,0,0
4571409555914752,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,I am unemployed,Anzoátegui,0,0,0,0,0,1,No,Irregularly,1,0,1,0,0,0,0,1,0,0
4655357980049408,2021-03-31,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,0,1,1,1,No,Irregularly,1,1,1,1,1,0,1,1,1,1
5080547469819904,2021-03-14,Male,26 to 35 years old,Rural,Prefer not to answer,Some university or college,None of the above,Anzoátegui,0,0,0,0,0,1,No,Irregularly,1,1,0,1,0,1,0,1,0,1
5028317823762432,2021-03-23,Male,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,1,1,No,There are enough,1,0,0,0,1,0,0,1,0,1
5526302722621440,2021-03-19,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,1,1,No,There are enough,0,0,0,1,1,0,0,1,0,0
4836017927618560,2021-03-15,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),None of the above,Anzoátegui,0,1,0,0,0,1,No,There are not enough,1,0,0,1,1,0,0,1,0,0
4976863729680384,2021-03-11,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am unemployed,Anzoátegui,1,1,1,0,1,1,No,Irregularly,1,0,1,1,1,0,1,1,1,1
6366033219944448,2021-03-15,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,0,1,1,0,1,No,There are not enough,1,1,1,0,1,0,1,1,1,1
5318770624299008,2021-03-24,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Anzoátegui,1,0,0,0,0,0,No,There are not enough,1,0,1,0,0,1,0,1,0,0
4510615485022208,2021-03-27,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,1
